runtime_minutes,genres,average_ratings,number_of_votes,release_date,title,production_budget,domestic_gross,worldwide_gross,Total_gross,ROI,month,season,movie_rating,movie_length,genre_1,genre_combined,Budget_Category,Break_Even,Profit_Margin,quarter,year,peak_season
119,"Biography,Drama,History",7,116011,2018-11-23,The Favourite,15000000,34366783,94113929,128480712,756.53808,11,Fall,Average,Medium,Biography,Biography & Drama,Low,True,0.8832509583228337,2018Q4,2018,Peak
118,"Action,Adventure,Comedy",7,244024,2018-07-06,Ant-Man and the Wasp,130000000,216648740,623144660,839793400,545.994923076923,7,Summer,Average,Medium,Action,Action & Adventure,High,True,0.8452000218148892,2018Q3,2018,Peak
47,Action,6,5,2010-02-09,Heist,35000000,23483357,28906817,52390174,49.68621142857143,2,Winter,Average,Short,Action,Action,Medium,True,0.3319357939143321,2010Q1,2010,Non-Peak
47,Action,6,5,2010-02-09,Heist,8900000,50136,3324131,3374267,-62.08688764044944,2,Winter,Average,Short,Action,Action,Low,False,-1.6376098868287543,2010Q1,2010,Non-Peak
47,Action,6,5,2015-11-13,Heist,35000000,23483357,28906817,52390174,49.68621142857143,11,Fall,Average,Short,Action,Action,Medium,True,0.3319357939143321,2015Q4,2015,Peak
47,Action,6,5,2015-11-13,Heist,8900000,50136,3324131,3374267,-62.08688764044944,11,Fall,Average,Short,Action,Action,Low,False,-1.6376098868287543,2015Q4,2015,Peak
95,"Adventure,Animation,Comedy",6,27908,2018-02-09,Peter Rabbit,50000000,115234093,347136477,462370570,824.7411400000001,2,Winter,Average,Medium,Adventure,Adventure & Animation,Medium,True,0.8918616295150447,2018Q1,2018,Non-Peak
89,Horror,2,502,2016-02-19,Forsaken,18000000,0,0,0,-100.0,2,Winter,low,Medium,Horror,Horror,Low,False,-inf,2016Q1,2016,Non-Peak
89,Horror,2,502,2016-02-02,Forsaken,18000000,0,0,0,-100.0,2,Winter,low,Medium,Horror,Horror,Low,False,-inf,2016Q1,2016,Non-Peak
89,Horror,2,502,2017-06-13,Forsaken,18000000,0,0,0,-100.0,6,Summer,low,Medium,Horror,Horror,Low,False,-inf,2017Q2,2017,Peak
71,Drama,4,6,2011-03-17,Paul,40000000,37412945,101162106,138575051,246.4376275,3,Spring,low,Medium,Drama,Drama,Medium,True,0.7113477519124276,2011Q1,2011,Non-Peak
109,"Horror,Mystery,Thriller",6,90402,2017-08-11,Annabelle: Creation,15000000,102092201,305384865,407477066,2616.5137733333336,8,Summer,Average,Medium,Horror,Horror & Mystery,Low,True,0.9631881122850727,2017Q3,2017,Non-Peak
95,Documentary,7,70,2012-05-11,The Road,25000000,8114270,29206732,37321002,49.284008,5,Spring,Average,Medium,Documentary,Documentary,Medium,True,0.33013588434737096,2012Q2,2012,Non-Peak
78,Documentary,7,10,2018-10-26,Indivisible,2700000,3511417,3588305,7099722,162.95266666666666,10,Fall,Average,Medium,Documentary,Documentary,Low,True,0.619703419373322,2018Q4,2018,Non-Peak
106,"Documentary,Drama",7,99,2011-03-10,The Family,30000000,36918811,51078541,87997352,193.32450666666668,3,Spring,Average,Medium,Documentary,Documentary & Drama,Medium,True,0.6590806505177564,2011Q1,2011,Non-Peak
106,"Documentary,Drama",7,99,2013-09-13,The Family,30000000,36918811,51078541,87997352,193.32450666666668,9,Fall,Average,Medium,Documentary,Documentary & Drama,Medium,True,0.6590806505177564,2013Q3,2013,Non-Peak
106,"Documentary,Drama",7,99,2017-10-18,The Family,30000000,36918811,51078541,87997352,193.32450666666668,10,Fall,Average,Medium,Documentary,Documentary & Drama,Medium,True,0.6590806505177564,2017Q4,2017,Non-Peak
110,"Comedy,Drama,Romance",7,81575,2018-03-16,"Love, Simon",10000000,40826341,65520633,106346974,963.46974,3,Spring,Average,Medium,Comedy,Comedy & Drama,Low,True,0.9059681754555612,2018Q1,2018,Non-Peak
71,Horror,3,44,2011-09-22,Weekend,190000,484592,1577585,2062177,985.3563157894737,9,Fall,low,Medium,Horror,Horror,Low,True,0.9078643588789905,2011Q3,2011,Non-Peak
87,"Horror,Romance",6,19,2012-04-09,Wuthering Heights,8000000,100915,2721534,2822449,-64.7193875,4,Spring,Average,Medium,Horror,Horror & Romance,Low,False,-1.8344179115371084,2012Q2,2012,Non-Peak
127,Comedy,7,42,2017-08-04,Columbus,700000,1017107,1110511,2127618,203.94542857142858,8,Summer,Average,Long,Comedy,Comedy,Low,True,0.6709935712143815,2017Q3,2017,Non-Peak
112,Drama,7,33,2011-10-21,Cargo,4200000,0,313230,313230,-92.54214285714286,10,Fall,Average,Medium,Drama,Drama,Low,False,-12.408677329757687,2011Q4,2011,Non-Peak
112,Drama,7,33,2014-05-23,Cargo,4200000,0,313230,313230,-92.54214285714286,5,Spring,Average,Medium,Drama,Drama,Low,False,-12.408677329757687,2014Q2,2014,Non-Peak
112,Drama,7,33,2018-04-19,Cargo,4200000,0,313230,313230,-92.54214285714286,4,Spring,Average,Medium,Drama,Drama,Low,False,-12.408677329757687,2018Q2,2018,Non-Peak
97,"Adventure,Animation,Comedy",6,42299,2018-06-30,Hotel Transylvania 3: Summer Vacation,65000000,167500092,527079962,694580054,968.5846984615384,6,Summer,Average,Medium,Adventure,Adventure & Animation,Medium,True,0.9064182744297463,2018Q2,2018,Peak
85,"Adventure,Animation",7,2048,2018-01-21,White Fang,14000000,34729091,34729091,69458182,396.12987142857145,1,Winter,Average,Medium,Adventure,Adventure & Animation,Low,True,0.7984398727856137,2018Q1,2018,Non-Peak
118,"Comedy,Drama,Romance",7,55285,2016-12-28,Paterson,5000000,2141423,10727536,12868959,157.37918,12,Winter,Average,Medium,Comedy,Comedy & Drama,Low,True,0.6114681848003402,2016Q4,2016,Peak
87,Horror,4,6,2010-10-29,Monsters,500000,237301,5639730,5877031,1075.4062,10,Fall,low,Medium,Horror,Horror,Low,True,0.9149230283114042,2010Q4,2010,Non-Peak
87,Horror,4,6,2015-10-28,Monsters,500000,237301,5639730,5877031,1075.4062,10,Fall,low,Medium,Horror,Horror,Low,True,0.9149230283114042,2015Q4,2015,Non-Peak
100,Drama,7,901,2018-10-26,Indivisible,2700000,3511417,3588305,7099722,162.95266666666666,10,Fall,Average,Medium,Drama,Drama,Low,True,0.619703419373322,2018Q4,2018,Non-Peak
90,Documentary,7,243,2012-04-01,Trapped,30000000,6916869,6916869,13833738,-53.88754,4,Spring,Average,Medium,Documentary,Documentary,Medium,False,-1.1686112603838528,2012Q2,2012,Non-Peak
90,Documentary,7,243,2016-01-24,Trapped,30000000,6916869,6916869,13833738,-53.88754,1,Winter,Average,Medium,Documentary,Documentary,Medium,False,-1.1686112603838528,2016Q1,2016,Non-Peak
91,"Comedy,Romance",5,162,2016-08-12,My Best Friend's Wedding,46000000,126813153,298923419,425736572,825.5142869565217,8,Summer,Average,Medium,Comedy,Comedy & Romance,Medium,True,0.8919519650757183,2016Q3,2016,Non-Peak
118,"Biography,Crime,Drama",7,14419,2017-10-13,Marshall,12000000,10051659,10116816,20168475,68.07062499999999,10,Fall,Average,Medium,Biography,Biography & Crime,Low,True,0.4050120299130202,2017Q4,2017,Non-Peak
96,"Horror,Mystery,Thriller",6,87132,2017-10-13,Happy Death Day,5000000,55683845,125010260,180694105,3513.8821,10,Fall,Average,Medium,Horror,Horror & Mystery,Low,True,0.9723289257278205,2017Q4,2017,Non-Peak
84,"Adventure,Animation,Family",6,1225,2018-04-13,Sgt. Stubby: An American Hero,25000000,3054285,3645957,6700242,-73.199032,4,Spring,Average,Medium,Adventure,Adventure & Animation,Medium,False,-2.731208514558131,2018Q2,2018,Non-Peak
87,Documentary,7,6,2016-08-05,The Little Prince,77500000,1311213,102028919,103340132,33.34210580645161,8,Summer,Average,Medium,Documentary,Documentary,Medium,True,0.2500493419149107,2016Q3,2016,Non-Peak
90,"Drama,Fantasy,Horror",5,14962,2017-07-14,Wish Upon,12000000,14301505,23477345,37778850,214.82375,7,Summer,Average,Medium,Drama,Drama & Fantasy,Low,True,0.682361956491529,2017Q3,2017,Peak
62,"Documentary,History",6,6,2011-12-07,Nerve,20000000,38583626,70652284,109235910,446.17955,12,Winter,Average,Medium,Documentary,Documentary & History,Medium,True,0.8169100252838101,2011Q4,2011,Peak
62,"Documentary,History",6,6,2016-07-27,Nerve,20000000,38583626,70652284,109235910,446.17955,7,Summer,Average,Medium,Documentary,Documentary & History,Medium,True,0.8169100252838101,2016Q3,2016,Peak
105,Drama,5,62,2016-01-29,Everybody's Fine,20000000,9208876,9208876,18417752,-7.91124,1,Winter,Average,Medium,Drama,Drama,Medium,False,-0.08590885576046414,2016Q1,2016,Non-Peak
121,"Adventure,Drama",7,8607,2018-04-06,Lean on Pete,8000000,1163056,2455027,3618083,-54.773962499999996,4,Spring,Average,Long,Adventure,Adventure & Drama,Low,False,-1.2111156653951831,2018Q2,2018,Non-Peak
79,"Horror,Thriller",5,688,1997-08-08,Conspiracy Theory,80000000,76118990,142783718,218902708,173.628385,8,Summer,Average,Medium,Horror,Horror & Thriller,Medium,True,0.6345408390288164,1997Q3,1997,Non-Peak
79,"Horror,Thriller",5,688,2016-01-29,Conspiracy Theory,80000000,76118990,142783718,218902708,173.628385,1,Winter,Average,Medium,Horror,Horror & Thriller,Medium,True,0.6345408390288164,2016Q1,2016,Non-Peak
103,"Action,Adventure,Crime",5,15326,2018-03-09,The Hurricane Heist,40000000,6115824,30963684,37079508,-7.30123,3,Spring,Average,Medium,Action,Action & Adventure,Medium,False,-0.0787629652475432,2018Q1,2018,Non-Peak
90,Drama,6,57,2014-01-17,Happiness,3000000,2746453,5746453,8492906,183.09686666666667,1,Winter,Average,Medium,Drama,Drama,Low,True,0.646764016933662,2014Q1,2014,Non-Peak
80,Comedy,3,259,2014-10-14,Wonderland,5500000,1060512,1060512,2121024,-61.43592727272728,10,Fall,low,Medium,Comedy,Comedy,Low,False,-1.5930871126399324,2014Q4,2014,Non-Peak
80,Comedy,3,259,2016-01-08,Wonderland,5500000,1060512,1060512,2121024,-61.43592727272728,1,Winter,low,Medium,Comedy,Comedy,Low,False,-1.5930871126399324,2016Q1,2016,Non-Peak
90,Drama,6,25,2013-01-18,Mama,15000000,71628180,148095566,219723746,1364.8249733333334,1,Winter,Average,Medium,Drama,Drama,Low,True,0.9317324582660265,2013Q1,2013,Non-Peak
118,"Comedy,Crime,Drama",7,105966,2017-08-18,Logan Lucky,29000000,27778642,44264271,72042913,148.42383793103448,8,Summer,Average,Medium,Comedy,Comedy & Crime,Medium,True,0.5974621403773609,2017Q3,2017,Non-Peak
104,"Horror,Sci-Fi,Thriller",6,182840,2015-12-04,Life,75000000,64062587,73521587,137584174,83.44556533333333,12,Winter,Average,Medium,Horror,Horror & Sci-Fi,Medium,True,0.45487916364566755,2015Q4,2015,Peak
104,"Horror,Sci-Fi,Thriller",6,182840,2015-12-04,Life,58000000,30234022,100929666,131163688,126.14428965517241,12,Winter,Average,Medium,Horror,Horror & Sci-Fi,Medium,True,0.5578044435591045,2015Q4,2015,Peak
104,"Horror,Sci-Fi,Thriller",6,182840,2017-03-24,Life,75000000,64062587,73521587,137584174,83.44556533333333,3,Spring,Average,Medium,Horror,Horror & Sci-Fi,Medium,True,0.45487916364566755,2017Q1,2017,Non-Peak
104,"Horror,Sci-Fi,Thriller",6,182840,2017-03-24,Life,58000000,30234022,100929666,131163688,126.14428965517241,3,Spring,Average,Medium,Horror,Horror & Sci-Fi,Medium,True,0.5578044435591045,2017Q1,2017,Non-Peak
118,"Comedy,Crime",5,178,2013-08-19,Hide and Seek,25000000,51100486,123696741,174797227,599.188908,8,Summer,Average,Medium,Comedy,Comedy & Crime,Medium,True,0.856977136141868,2013Q3,2013,Non-Peak
118,"Comedy,Crime",5,178,2014-10-02,Hide and Seek,25000000,51100486,123696741,174797227,599.188908,10,Fall,Average,Medium,Comedy,Comedy & Crime,Medium,True,0.856977136141868,2014Q4,2014,Non-Peak
90,"Adventure,Drama",6,528,2017-08-02,Rockaway,2000000,0,0,0,-100.0,8,Summer,Average,Medium,Adventure,Adventure & Drama,Low,False,-inf,2017Q3,2017,Non-Peak
120,"Comedy,Drama,Romance",7,104008,2017-06-23,The Big Sick,5000000,42872467,53972860,96845327,1836.90654,6,Summer,Average,Medium,Comedy,Comedy & Drama,Low,True,0.948371282798188,2017Q2,2017,Peak
119,"Action,Adventure,Comedy",7,391735,2018-05-10,Deadpool 2,110000000,324591735,786680557,1111272292,910.2475381818183,5,Spring,Average,Medium,Action,Action & Adventure,High,True,0.9010143591342238,2018Q2,2018,Non-Peak
87,Comedy,4,9,2012-09-09,Superstar,14000000,30628981,30628981,61257962,337.55687142857147,9,Fall,low,Medium,Comedy,Comedy,Low,True,0.7714582799865265,2012Q3,2012,Non-Peak
87,Comedy,4,9,2017-08-10,Superstar,14000000,30628981,30628981,61257962,337.55687142857147,8,Summer,low,Medium,Comedy,Comedy,Low,True,0.7714582799865265,2017Q3,2017,Non-Peak
105,"Drama,Romance",5,2530,2016-11-04,Loving,9000000,7710234,12898064,20608298,128.98108888888888,11,Fall,Average,Medium,Drama,Drama & Romance,Low,True,0.5632827126238178,2016Q4,2016,Peak
91,Drama,6,309,2011-10-21,Cargo,4200000,0,313230,313230,-92.54214285714286,10,Fall,Average,Medium,Drama,Drama,Low,False,-12.408677329757687,2011Q4,2011,Non-Peak
91,Drama,6,309,2014-05-23,Cargo,4200000,0,313230,313230,-92.54214285714286,5,Spring,Average,Medium,Drama,Drama,Low,False,-12.408677329757687,2014Q2,2014,Non-Peak
91,Drama,6,309,2018-04-19,Cargo,4200000,0,313230,313230,-92.54214285714286,4,Spring,Average,Medium,Drama,Drama,Low,False,-12.408677329757687,2018Q2,2018,Non-Peak
80,Drama,7,21,2012-05-24,Split,5000000,138141585,278964806,417106391,8242.12782,5,Spring,Average,Medium,Drama,Drama,Low,True,0.98801265071002,2012Q2,2012,Non-Peak
80,Drama,7,21,2016-09-26,Split,5000000,138141585,278964806,417106391,8242.12782,9,Fall,Average,Medium,Drama,Drama,Low,True,0.98801265071002,2016Q3,2016,Non-Peak
80,Drama,7,21,2016-04-07,Split,5000000,138141585,278964806,417106391,8242.12782,4,Spring,Average,Medium,Drama,Drama,Low,True,0.98801265071002,2016Q2,2016,Non-Peak
80,Drama,7,21,2016-08-02,Split,5000000,138141585,278964806,417106391,8242.12782,8,Summer,Average,Medium,Drama,Drama,Low,True,0.98801265071002,2016Q3,2016,Non-Peak
90,Drama,6,9,2014-10-10,Coming Home,3000000,32653000,32653000,65306000,2076.866666666667,10,Fall,Average,Medium,Drama,Drama,Low,True,0.954062413867026,2014Q4,2014,Non-Peak
89,"Horror,Thriller",5,2720,2016-10-01,The Watcher,33000000,28946615,47267829,76214444,130.95286060606063,10,Fall,Average,Medium,Horror,Horror & Thriller,Medium,True,0.5670112085315482,2016Q4,2016,Non-Peak
117,"Action,Crime,Fantasy",6,147834,2017-12-22,Bright,90000000,0,0,0,-100.0,12,Winter,Average,Medium,Action,Action & Crime,High,False,-inf,2017Q4,2017,Peak
99,"Adventure,Family,Fantasy",5,18734,2018-11-02,The Nutcracker and the Four Realms,132900000,54858851,170293899,225152750,69.41516177577127,11,Fall,Average,Medium,Adventure,Adventure & Family,High,True,0.40973405832262766,2018Q4,2018,Peak
60,Documentary,6,8,2013-03-29,The Host,50000000,26623701,64477051,91100752,82.201504,3,Spring,Average,Short,Documentary,Documentary,Medium,True,0.4511571100971812,2013Q1,2013,Non-Peak
92,Drama,7,10,2011-04-01,Trust,4000000,120016,120016,240032,-93.9992,4,Spring,Average,Medium,Drama,Drama,Low,False,-15.66444474070124,2011Q2,2011,Non-Peak
100,Comedy,6,28,2013-02-23,Stuck,5000000,67505,67505,135010,-97.2998,2,Winter,Average,Medium,Comedy,Comedy,Low,False,-36.03429375601807,2013Q1,2013,Non-Peak
100,Comedy,6,28,2015-04-25,Stuck,5000000,67505,67505,135010,-97.2998,4,Spring,Average,Medium,Comedy,Comedy,Low,False,-36.03429375601807,2015Q2,2015,Non-Peak
161,"Comedy,Romance",8,365,2013-06-07,Much Ado About Nothing,8000000,22549338,22549338,45098676,463.73344999999995,6,Summer,High,Long,Comedy,Comedy & Romance,Low,True,0.8226112003820245,2013Q2,2013,Peak
161,"Comedy,Romance",8,365,2016-01-23,Much Ado About Nothing,8000000,22549338,22549338,45098676,463.73344999999995,1,Winter,High,Long,Comedy,Comedy & Romance,Low,True,0.8226112003820245,2016Q1,2016,Non-Peak
120,"Biography,Comedy,Drama",7,141668,2017-12-08,"I, Tonya",11000000,30014534,53797409,83811943,661.9267545454545,12,Winter,Average,Medium,Biography,Biography & Comedy,Low,True,0.868753788466639,2017Q4,2017,Peak
133,"Crime,Drama",7,17583,2018-10-19,The Hate U Give,23000000,29719483,35067665,64787148,181.68325217391305,10,Fall,Average,Long,Crime,Crime & Drama,Medium,True,0.6449913183398658,2018Q4,2018,Non-Peak
123,"Adventure,Drama,Fantasy",7,308112,2017-12-01,The Shape of Water,19500000,63859435,195790794,259650229,1231.539635897436,12,Winter,Average,Long,Adventure,Adventure & Drama,Low,True,0.9248989686044143,2017Q4,2017,Peak
84,Documentary,6,42,2016-04-17,The Return,15000000,501752,5953886,6455638,-56.96241333333333,4,Spring,Average,Medium,Documentary,Documentary,Low,False,-1.323550360165796,2016Q2,2016,Non-Peak
120,"Action,Drama,Thriller",5,249,2016-12-01,Turbulence,55000000,11532774,11532774,23065548,-58.06264,12,Winter,Average,Medium,Action,Action & Drama,Medium,False,-1.3845087053643816,2016Q4,2016,Peak
72,"Action,Mystery,Sci-Fi",6,19,2010-10-01,The Guardian,70000000,55011732,94973540,149985272,114.26467428571429,10,Fall,Average,Medium,Action,Action & Mystery,Medium,True,0.5332875083894904,2010Q4,2010,Non-Peak
72,"Action,Mystery,Sci-Fi",6,19,2017-02-09,The Guardian,70000000,55011732,94973540,149985272,114.26467428571429,2,Winter,Average,Medium,Action,Action & Mystery,Medium,True,0.5332875083894904,2017Q1,2017,Non-Peak
85,Documentary,7,112,2016-04-15,Night School,29000000,77339130,103008792,180347922,521.8893862068965,4,Spring,Average,Medium,Documentary,Documentary,Medium,True,0.8391996997891664,2016Q2,2016,Non-Peak
85,Documentary,7,112,2018-09-28,Night School,29000000,77339130,103008792,180347922,521.8893862068965,9,Fall,Average,Medium,Documentary,Documentary,Medium,True,0.8391996997891664,2018Q3,2018,Non-Peak
90,Horror,5,1359,2017-02-07,The Covenant,20000000,23364784,38164784,61529568,207.64784,2,Winter,Average,Medium,Horror,Horror,Medium,True,0.674953024211059,2017Q1,2017,Non-Peak
113,"Drama,Romance",7,773,2017-04-21,Unforgettable,18000000,2483790,2483790,4967580,-72.40233333333333,4,Spring,Average,Medium,Drama,Drama & Romance,Low,False,-2.623494739893469,2017Q2,2017,Non-Peak
113,"Drama,Romance",7,773,2017-04-21,Unforgettable,12000000,11368012,16221211,27589223,129.91019166666666,4,Spring,Average,Medium,Drama,Drama & Romance,Low,True,0.5650475549818855,2017Q2,2017,Non-Peak
80,"Horror,Mystery,Thriller",3,166,2018-08-07,3,7200000,59774,295492,355266,-95.06575000000001,8,Summer,low,Medium,Horror,Horror & Mystery,Low,False,-19.26650453463039,2018Q3,2018,Non-Peak
105,Comedy,5,25756,2018-05-11,Life of the Party,30000000,53059911,65759911,118819822,296.06607333333335,5,Spring,Average,Medium,Comedy,Comedy,Medium,True,0.7475168747517564,2018Q2,2018,Non-Peak
121,Drama,5,127,2012-12-21,On the Road,25000000,720828,9313302,10034130,-59.86348,12,Winter,Average,Long,Drama,Drama,Medium,False,-1.491496522369154,2012Q4,2012,Peak
92,"Comedy,Crime,Drama",6,25098,2018-03-09,Thoroughbreds,5000000,3072605,3187302,6259907,25.198140000000002,3,Spring,Average,Medium,Comedy,Comedy & Crime,Low,True,0.2012660890968508,2018Q1,2018,Non-Peak
111,Drama,7,72193,2017-10-06,The Florida Project,2000000,5904366,11295324,17199690,759.9845,10,Fall,Average,Medium,Drama,Drama,Low,True,0.8837188344673654,2017Q4,2017,Non-Peak
105,"Mystery,Thriller",5,409,2013-08-19,Hide and Seek,25000000,51100486,123696741,174797227,599.188908,8,Summer,Average,Medium,Mystery,Mystery & Thriller,Medium,True,0.856977136141868,2013Q3,2013,Non-Peak
105,"Mystery,Thriller",5,409,2014-10-02,Hide and Seek,25000000,51100486,123696741,174797227,599.188908,10,Fall,Average,Medium,Mystery,Mystery & Thriller,Medium,True,0.856977136141868,2014Q4,2014,Non-Peak
90,"Adventure,Comedy,Family",5,11459,2018-10-12,Goosebumps 2: Haunted Halloween,35000000,46697321,93291478,139988799,299.96799714285714,10,Fall,Average,Medium,Adventure,Adventure & Comedy,Medium,True,0.7499799966138719,2018Q4,2018,Non-Peak
124,Drama,7,11,2013-10-12,Youth,13000000,2703296,24001573,26704869,105.42206923076922,10,Fall,Average,Long,Drama,Drama,Low,True,0.5131973873378671,2013Q4,2013,Non-Peak
124,Drama,7,11,2015-12-04,Youth,13000000,2703296,24001573,26704869,105.42206923076922,12,Winter,Average,Long,Drama,Drama,Low,True,0.5131973873378671,2015Q4,2015,Peak
124,Drama,7,11,2017-12-15,Youth,13000000,2703296,24001573,26704869,105.42206923076922,12,Winter,Average,Long,Drama,Drama,Low,True,0.5131973873378671,2017Q4,2017,Peak
111,"Comedy,Fantasy,Sci-Fi",7,40290,2018-07-06,Sorry to Bother You,3200000,17493096,18285560,35778656,1018.0830000000001,7,Summer,Average,Medium,Comedy,Comedy & Fantasy,Low,True,0.9105612016281439,2018Q3,2018,Peak
93,"Horror,Mystery,Thriller",3,19650,2018-08-10,Slender Man,10000000,30564825,51723644,82288469,722.88469,8,Summer,low,Medium,Horror,Horror & Mystery,Low,True,0.8784762905237671,2018Q3,2018,Non-Peak
97,"Comedy,Drama,Romance",5,22614,2017-09-08,Home Again,15000000,27020284,37336874,64357158,329.04772,9,Fall,Average,Medium,Comedy,Comedy & Drama,Low,True,0.7669256930208136,2017Q3,2017,Non-Peak
