movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes,Unnamed: 0,genre_ids,id_x,original_language,original_title,popularity,release_date_x,title,vote_average,vote_count,id_y,release_date_y,movie,production_budget,domestic_gross,worldwide_gross
tt3673036,Anna,2015,96.0,Drama,6.8,106,22132,[27],481866,en,Anna,1.463,2017-10-17,Anna,3.1,8,64,"Jun 6, 2014",Anna,"$4,357,373",$0,"$1,200,000"
tt3682448,Bridge of Spies,2015,142.0,"Drama,History,Thriller",7.6,263004,14261,"[53, 18]",296098,en,Bridge of Spies,12.836,2015-10-16,Bridge of Spies,7.2,4313,10,"Oct 16, 2015",Bridge of Spies,"$40,000,000","$72,313,754","$162,498,338"
tt3682448,Bridge of Spies,2015,142.0,"Drama,History,Thriller",7.6,263004,17488,"[53, 18]",296098,en,Bridge of Spies,12.836,2015-10-16,Bridge of Spies,7.2,4313,10,"Oct 16, 2015",Bridge of Spies,"$40,000,000","$72,313,754","$162,498,338"
tt3687310,Criminal Activities,2015,94.0,"Crime,Drama,Thriller",5.8,7739,14450,"[53, 80, 18]",334527,en,Criminal Activities,7.914,2015-11-20,Criminal Activities,5.9,166,67,"Nov 20, 2015",Criminal Activities,"$7,000,000",$0,"$386,744"
tt3687310,Criminal Activities,2015,94.0,"Crime,Drama,Thriller",5.8,7739,17724,"[53, 80, 18]",334527,en,Criminal Activities,7.914,2015-11-20,Criminal Activities,5.9,166,67,"Nov 20, 2015",Criminal Activities,"$7,000,000",$0,"$386,744"
tt3691740,The BFG,2016,117.0,"Adventure,Family,Fantasy",6.4,69340,17406,"[12, 10751, 14]",267935,en,The BFG,20.08,2016-07-01,The BFG,6.2,1916,17,"Jul 1, 2016",The BFG,"$140,000,000","$55,483,770","$199,646,680"
tt3696610,Stuck,2017,90.0,"Drama,Musical",6.2,200,9320,[],170632,en,Stuck,1.282,2013-02-23,Stuck,5.6,4,76,"May 30, 2008",Stuck,"$5,000,000","$67,505","$67,505"
tt3696610,Stuck,2017,90.0,"Drama,Musical",6.2,200,16659,"[35, 18]",551334,en,Stuck,0.6,2015-04-25,Stuck,8.0,1,76,"May 30, 2008",Stuck,"$5,000,000","$67,505","$67,505"
tt3700594,Bait,2014,82.0,"Drama,Thriller",5.5,448,5467,"[28, 27, 53]",118957,en,Bait,7.117,2012-09-14,Bait,5.5,358,20,"Sep 15, 2000",Bait,"$35,000,000","$15,325,127","$15,471,969"
tt3702652,The Other Side of the Door,2016,96.0,Horror,5.3,15813,17638,"[53, 27]",364116,en,The Other Side of the Door,9.078,2016-03-11,The Other Side of the Door,5.3,470,49,"Mar 4, 2016",The Other Side of the Door,"$5,000,000","$3,000,342","$12,905,107"
tt3705608,Cursed,2017,112.0,"Drama,War",6.2,376,16443,"[16, 35]",466616,en,Cursed,0.63,2015-04-11,Cursed,7.0,1,14,"Feb 25, 2005",Cursed,"$35,000,000","$19,294,901","$25,114,901"
tt3707106,By the Sea,2015,122.0,"Drama,Romance",5.3,16206,14612,"[18, 10749]",314385,en,By the Sea,6.471,2015-11-13,By the Sea,5.4,306,97,"Nov 13, 2015",By the Sea,"$20,000,000","$538,460","$3,727,746"
tt3713166,Unfriended,2014,83.0,"Horror,Mystery,Thriller",5.6,62043,14432,"[27, 53]",277685,en,Unfriended,8.12,2015-04-17,Unfriended,5.4,2019,14,"Apr 17, 2015",Unfriended,"$1,000,000","$32,789,645","$64,364,198"
tt3717252,Underworld: Blood Wars,2016,91.0,"Action,Adventure,Fantasy",5.8,62942,20667,"[28, 14, 27, 18]",346672,en,Underworld: Blood Wars,18.976,2017-01-06,Underworld: Blood Wars,5.5,2318,91,"Jan 6, 2017",Underworld: Blood Wars,"$35,000,000","$30,353,973","$81,209,222"
tt3717490,Power Rangers,2017,124.0,"Action,Adventure,Sci-Fi",6.0,92013,20696,"[28, 12, 878]",305470,en,Power Rangers,15.865,2017-03-24,Power Rangers,6.2,2667,94,"Mar 24, 2017",Power Rangers,"$120,000,000","$85,364,450","$142,531,552"
tt3721936,American Honey,2016,163.0,"Adventure,Drama,Romance",7.0,31663,17662,[18],340485,en,American Honey,8.778,2016-09-30,American Honey,6.7,417,15,"Sep 30, 2016",American Honey,"$3,500,000","$663,247","$2,611,750"
tt3722070,The Lady in the Van,2015,104.0,"Biography,Comedy,Drama",6.7,23105,14354,"[35, 18]",328589,en,The Lady in the Van,9.269,2015-12-04,The Lady in the Van,6.3,393,47,"Jan 15, 2016",The Lady in the Van,"$6,000,000","$10,021,175","$42,320,503"
tt3722070,The Lady in the Van,2015,104.0,"Biography,Comedy,Drama",6.7,23105,17621,"[35, 18]",328589,en,The Lady in the Van,9.269,2015-12-04,The Lady in the Van,6.3,393,47,"Jan 15, 2016",The Lady in the Van,"$6,000,000","$10,021,175","$42,320,503"
tt3727750,Gifted,2018,87.0,Documentary,7.0,7,20682,"[18, 10751, 35]",400928,en,Gifted,16.745,2017-04-12,Gifted,7.9,2035,4,"Apr 7, 2017",Gifted,"$7,000,000","$24,801,212","$36,964,656"
tt3731562,Kong: Skull Island,2017,118.0,"Action,Adventure,Fantasy",6.6,237720,20629,"[28, 12, 14]",293167,en,Kong: Skull Island,29.388,2017-03-10,Kong: Skull Island,6.3,6054,78,"Mar 10, 2017",Kong: Skull Island,"$185,000,000","$168,052,812","$561,072,059"
tt3735086,Point Blank,2015,92.0,"Crime,Documentary,History",8.2,15,2912,"[28, 53, 80]",61404,fr,À bout portant,6.021,2011-07-29,Point Blank,6.6,230,69,"Sep 18, 1967",Point Blank,"$3,000,000",$0,$0
tt3741834,Lion,2016,118.0,"Biography,Drama",8.1,181601,17429,[18],334543,en,Lion,17.216,2016-11-25,Lion,8.1,3833,60,"Nov 25, 2016",Lion,"$12,000,000","$51,739,495","$149,570,720"
tt3741834,Lion,2016,118.0,"Biography,Drama",8.1,181601,20677,[18],334543,en,Lion,17.216,2016-11-25,Lion,8.1,3833,60,"Nov 25, 2016",Lion,"$12,000,000","$51,739,495","$149,570,720"
tt3746918,The Losers,2013,112.0,Drama,1.7,70,126,"[28, 12, 80, 9648, 53]",34813,en,The Losers,10.202,2010-04-23,The Losers,6.2,844,44,"Apr 23, 2010",The Losers,"$25,000,000","$23,591,432","$29,863,840"
tt3748528,Rogue One: A Star Wars Story,2016,133.0,"Action,Adventure,Sci-Fi",7.8,478592,17401,"[28, 12, 878]",330459,en,Rogue One: A Star Wars Story,21.401,2016-12-16,Rogue One: A Star Wars Story,7.5,9296,45,"Dec 16, 2016",Rogue One: A Star Wars Story,"$200,000,000","$532,177,324","$1,049,102,856"
tt3748528,Rogue One: A Star Wars Story,2016,133.0,"Action,Adventure,Sci-Fi",7.8,478592,20655,"[28, 12, 878]",330459,en,Rogue One: A Star Wars Story,21.401,2016-12-16,Rogue One: A Star Wars Story,7.5,9296,45,"Dec 16, 2016",Rogue One: A Star Wars Story,"$200,000,000","$532,177,324","$1,049,102,856"
tt3760922,My Big Fat Greek Wedding 2,2016,94.0,"Comedy,Romance",6.0,25933,17856,"[10749, 35, 10751]",302688,en,My Big Fat Greek Wedding 2,6.714,2016-03-25,My Big Fat Greek Wedding 2,5.8,593,77,"Mar 25, 2016",My Big Fat Greek Wedding 2,"$18,000,000","$59,689,605","$92,096,558"
tt3763866,Zoom,2015,96.0,"Animation,Comedy,Drama",6.1,2323,18195,"[16, 35, 18]",351065,en,Zoom,3.434,2016-09-02,Zoom,5.5,43,26,"Aug 11, 2006",Zoom,"$35,000,000","$11,989,328","$12,506,188"
tt3766354,The Equalizer 2,2018,121.0,"Action,Crime,Thriller",6.7,97963,23877,"[53, 28, 80]",345887,en,The Equalizer 2,22.961,2018-07-20,The Equalizer 2,6.4,2089,21,"Jul 20, 2018",The Equalizer 2,"$77,000,000","$102,084,362","$190,453,132"
tt3774114,Snowden,2016,134.0,"Biography,Drama,Thriller",7.3,119149,17475,"[18, 36, 80, 53]",302401,en,Snowden,13.703,2016-09-16,Snowden,7.1,2427,79,"Sep 16, 2016",Snowden,"$50,000,000","$21,587,519","$35,380,918"
tt3776292,Stuck,2015,85.0,"Comedy,Drama",8.8,5,9320,[],170632,en,Stuck,1.282,2013-02-23,Stuck,5.6,4,76,"May 30, 2008",Stuck,"$5,000,000","$67,505","$67,505"
tt3776292,Stuck,2015,85.0,"Comedy,Drama",8.8,5,16659,"[35, 18]",551334,en,Stuck,0.6,2015-04-25,Stuck,8.0,1,76,"May 30, 2008",Stuck,"$5,000,000","$67,505","$67,505"
tt3778644,Solo: A Star Wars Story,2018,135.0,"Action,Adventure,Fantasy",7.0,226243,23845,"[28, 12, 878]",348350,en,Solo: A Star Wars Story,29.502,2018-05-25,Solo: A Star Wars Story,6.6,3838,12,"May 25, 2018",Solo: A Star Wars Story,"$275,000,000","$213,767,512","$393,151,347"
tt3779570,Won't Back Down,2014,114.0,Sport,7.9,77,5563,[18],82631,en,Won't Back Down,6.14,2012-09-28,Won't Back Down,6.3,64,49,"Sep 28, 2012",Won't Back Down,"$19,000,000","$5,310,554","$5,745,503"
tt3779570,Won't Back Down,2014,114.0,Sport,7.9,77,12776,[99],276139,en,Won't Back Down,0.938,2014-06-03,Won't Back Down,6.2,3,49,"Sep 28, 2012",Won't Back Down,"$19,000,000","$5,310,554","$5,745,503"
tt3781616,Checkmate,2015,102.0,"Action,Crime,Thriller",2.9,931,14897,"[53, 28, 80]",356841,en,Checkmate,3.764,2015-07-03,Checkmate,4.2,20,17,"Sep 8, 2015",Checkmate,"$1,500,000",$0,$0
tt3781616,Checkmate,2015,102.0,"Action,Crime,Thriller",2.9,931,20574,"[9648, 28, 53]",505583,en,Checkmate,0.6,2016-01-01,Checkmate,1.0,1,17,"Sep 8, 2015",Checkmate,"$1,500,000",$0,$0
tt3783958,La La Land,2016,128.0,"Comedy,Drama,Music",8.0,436070,17443,"[35, 18, 10749]",313369,en,La La Land,16.275,2016-12-09,La La Land,7.9,10028,92,"Dec 9, 2016",La La Land,"$20,000,000","$151,101,803","$426,351,163"
tt3783958,La La Land,2016,128.0,"Comedy,Drama,Music",8.0,436070,20688,"[35, 18, 10749]",313369,en,La La Land,16.275,2016-12-09,La La Land,7.9,10028,92,"Dec 9, 2016",La La Land,"$20,000,000","$151,101,803","$426,351,163"
tt3787590,We Are Your Friends,2015,96.0,"Drama,Music,Romance",6.2,32327,14298,"[18, 10402, 10749, 35]",301351,en,We Are Your Friends,10.809,2015-08-28,We Are Your Friends,6.3,1241,20,"Aug 28, 2015",We Are Your Friends,"$2,000,000","$3,591,417","$10,153,415"
tt3799694,The Nice Guys,2016,116.0,"Action,Comedy,Crime",7.4,240337,17474,"[35, 80, 9648]",290250,en,The Nice Guys,13.743,2016-05-20,The Nice Guys,7.1,4272,56,"May 20, 2016",The Nice Guys,"$50,000,000","$36,261,763","$59,596,747"
tt3802576,Brothers,2015,156.0,"Action,Drama,Sport",6.7,10689,13497,[18],397805,en,Brothers,0.6,2014-01-01,Brothers,7.3,3,41,"Dec 4, 2009",Brothers,"$26,000,000","$28,544,157","$45,043,870"
tt3802576,Brothers,2015,156.0,"Action,Drama,Sport",6.7,10689,13497,[18],397805,en,Brothers,0.6,2014-01-01,Brothers,7.3,3,8,"Aug 14, 2015",Brothers,"$13,000,000","$656,688","$17,856,688"
tt3802576,Brothers,2015,156.0,"Action,Drama,Sport",6.7,10689,19396,"[80, 18]",382659,en,Brothers' Day,0.84,2016-04-04,Brothers,2.0,1,41,"Dec 4, 2009",Brothers,"$26,000,000","$28,544,157","$45,043,870"
tt3802576,Brothers,2015,156.0,"Action,Drama,Sport",6.7,10689,19396,"[80, 18]",382659,en,Brothers' Day,0.84,2016-04-04,Brothers,2.0,1,8,"Aug 14, 2015",Brothers,"$13,000,000","$656,688","$17,856,688"
tt3813310,Cop Car,2015,88.0,"Crime,Thriller",6.3,27081,14287,[53],310133,en,Cop Car,11.414,2015-08-07,Cop Car,5.8,452,71,"Aug 7, 2015",Cop Car,"$5,000,000","$134,552","$143,658"
tt3829266,The Predator,2018,107.0,"Action,Adventure,Sci-Fi",5.4,94888,23846,"[878, 28, 53, 12, 27]",346910,en,The Predator,29.473,2018-09-14,The Predator,5.2,2018,84,"Sep 14, 2018",The Predator,"$88,000,000","$51,024,708","$159,487,563"
tt3829920,Only the Brave,2017,134.0,"Action,Biography,Drama",7.7,45482,20725,[18],395991,en,Only the Brave,14.163,2017-10-20,Only the Brave,7.0,603,75,"Oct 20, 2017",Only the Brave,"$38,000,000","$18,340,051","$24,555,177"
tt3832096,Cabin Fever,2016,99.0,Horror,3.7,7873,17772,[27],298584,en,Cabin Fever,7.419,2016-02-12,Cabin Fever,4.6,215,65,"Sep 12, 2003",Cabin Fever,"$1,500,000","$21,158,188","$30,351,664"
tt3832914,War Room,2015,120.0,Drama,6.5,11716,14494,"[18, 10749]",323272,en,War Room,7.419,2015-08-28,War Room,7.5,171,66,"Aug 28, 2015",War Room,"$3,000,000","$67,790,117","$73,975,239"
tt3835080,31,2016,102.0,"Horror,Thriller",5.1,15055,17667,"[27, 53, 9648]",284564,en,31,8.683,2016-10-21,31,5.2,370,85,"Oct 21, 2016",31,"$1,500,000","$779,820","$922,727"
tt3838992,Yoga Hosers,2016,88.0,"Action,Comedy,Fantasy",4.3,10483,17715,"[35, 14, 27]",290825,en,Yoga Hosers,8.05,2016-09-02,Yoga Hosers,4.5,221,86,"Sep 2, 2016",Yoga Hosers,"$5,000,000",$0,"$22,958"
tt3840898,The Tempest,2014,169.0,"Comedy,Drama",8.5,171,361,"[18, 14]",44638,en,The Tempest,6.3,2010-12-10,The Tempest,5.8,52,1,"Dec 10, 2010",The Tempest,"$20,000,000","$277,943","$277,943"
tt3842962,Restoration,2016,50.0,"Sci-Fi,Thriller",6.7,82,18715,[27],396152,en,Restoration,1.661,2016-05-03,Restoration,4.7,21,34,"Dec 29, 1995",Restoration,"$18,000,000","$4,100,000","$4,100,000"
tt3843072,Mama,2011,110.0,Drama,6.6,18,7973,[27],132232,en,Mama,11.983,2013-01-18,Mama,6.1,2421,9,"Jan 18, 2013",Mama,"$15,000,000","$71,628,180","$148,095,566"
tt3844362,The Overnight,2015,79.0,"Comedy,Mystery",6.1,14828,14596,"[9648, 35]",308024,en,The Overnight,6.576,2015-06-19,The Overnight,6.0,200,21,"Jun 19, 2015",The Overnight,"$200,000","$1,109,808","$1,165,996"
tt3847958,Happy 40th,2015,100.0,Drama,6.3,51,16956,[18],409540,en,Happy 40th,0.6,2015-05-29,Happy 40th,6.0,2,36,"Dec 31, 2014",Happy 40th,"$35,000",$0,$0
tt3850214,Dope,2015,103.0,"Comedy,Crime,Drama",7.2,76557,14358,"[80, 18, 35]",308639,en,Dope,9.246,2015-06-19,Dope,7.2,954,11,"Jun 19, 2015",Dope,"$7,000,000","$17,506,470","$18,190,831"
tt3850590,Krampus,2015,98.0,"Comedy,Fantasy,Horror",6.2,55400,14346,"[27, 35, 14]",287903,en,Krampus,9.417,2015-12-04,Krampus,6.0,1046,28,"Dec 4, 2015",Krampus,"$15,000,000","$42,725,475","$61,788,393"
tt3859304,The Bronze,2015,100.0,"Comedy,Drama,Sport",6.0,9043,14413,"[18, 35]",308453,en,The Bronze,8.328,2016-03-18,The Bronze,5.8,186,16,"Mar 18, 2016",The Bronze,"$3,500,000","$615,816","$615,816"
tt3859304,The Bronze,2015,100.0,"Comedy,Drama,Sport",6.0,9043,17689,"[18, 35]",308453,en,The Bronze,8.328,2016-03-18,The Bronze,5.8,186,16,"Mar 18, 2016",The Bronze,"$3,500,000","$615,816","$615,816"
tt3860916,Cargo,2017,105.0,"Drama,Horror,Sci-Fi",6.3,27339,3492,"[18, 53]",106541,en,Cargo,1.925,2011-10-21,Cargo,4.4,7,73,"Oct 21, 2011",Cargo,"$4,200,000",$0,"$313,230"
tt3860916,Cargo,2017,105.0,"Drama,Horror,Sci-Fi",6.3,27339,11975,"[14, 18]",182972,en,Cargo,2.457,2014-05-23,Cargo,7.6,47,73,"Oct 21, 2011",Cargo,"$4,200,000",$0,"$313,230"
tt3860916,Cargo,2017,105.0,"Drama,Horror,Sci-Fi",6.3,27339,24050,"[18, 53, 12, 27]",425972,en,Cargo,12.552,2018-04-19,Cargo,6.3,724,73,"Oct 21, 2011",Cargo,"$4,200,000",$0,"$313,230"
tt3862750,The Perfect Guy,2015,100.0,"Crime,Drama,Horror",5.6,8998,14574,"[18, 53]",304372,en,The Perfect Guy,6.727,2015-09-11,The Perfect Guy,5.7,211,78,"Sep 11, 2015",The Perfect Guy,"$18,000,000","$57,027,435","$60,278,166"
tt3863552,Bajrangi Bhaijaan,2015,163.0,"Action,Comedy,Drama",8.0,63747,14526,"[28, 35, 18]",348892,hi,बजरंगी भाईजान,7.122,2015-07-17,Bajrangi Bhaijaan,7.9,232,86,"Jul 17, 2015",Bajrangi Bhaijaan,"$13,000,000","$8,178,001","$121,778,347"
tt3872918,Anna,2015,109.0,"Crime,Drama,Thriller",5.6,88,22132,[27],481866,en,Anna,1.463,2017-10-17,Anna,3.1,8,64,"Jun 6, 2014",Anna,"$4,357,373",$0,"$1,200,000"
tt3874544,The Boss Baby,2017,97.0,"Adventure,Animation,Comedy",6.3,93730,21082,"[16, 35, 10751]",295693,en,The Boss Baby,7.445,2017-03-31,The Boss Baby,6.4,4314,71,"Mar 31, 2017",The Boss Baby,"$125,000,000","$175,003,033","$510,878,762"
tt3881784,Stronger,2017,119.0,"Biography,Drama",7.0,33464,21036,[18],395993,en,Stronger,7.836,2017-09-22,Stronger,7.0,782,90,"Sep 22, 2017",Stronger,"$30,000,000","$4,211,129","$8,786,752"
tt3882082,The Boy,2016,97.0,"Horror,Mystery,Thriller",6.0,68957,14537,"[18, 27, 53]",257444,en,The Boy,7.009,2015-08-14,The Boy,5.6,79,68,"Jan 22, 2016",The Boy,"$10,000,000","$35,819,556","$68,220,952"
tt3882082,The Boy,2016,97.0,"Horror,Mystery,Thriller",6.0,68957,17517,"[27, 53, 9648]",321258,en,The Boy,11.703,2016-01-22,The Boy,5.8,2223,68,"Jan 22, 2016",The Boy,"$10,000,000","$35,819,556","$68,220,952"
tt3890160,Baby Driver,2017,113.0,"Action,Crime,Drama",7.6,363977,20646,"[28, 80]",339403,en,Baby Driver,22.895,2017-06-28,Baby Driver,7.4,8034,59,"Jun 28, 2017",Baby Driver,"$34,000,000","$107,825,862","$228,104,185"
tt3892618,Alleluia! The Devil's Carnival,2016,97.0,"Horror,Musical",6.9,534,18245,"[10402, 27]",285743,en,Alleluia! The Devil's Carnival,3.058,2016-03-29,Alleluia! The Devil's Carnival,7.0,9,87,"Aug 11, 2015",Alleluia! The Devil's Carnival,"$500,000",$0,$0
tt3896284,Pound of Flesh,2014,145.0,Drama,7.5,6,14546,[28],326284,en,Pound of Flesh,6.921,2015-05-07,Pound of Flesh,5.4,95,76,"May 15, 2015",Pound of Flesh,"$7,500,000",$0,$0
tt3910736,Gun Shy,2017,92.0,"Action,Adventure,Comedy",4.1,2216,20906,"[35, 28, 12]",430682,en,Gun Shy,9.329,2017-09-08,Gun Shy,4.8,68,86,"Feb 4, 2000",Gun Shy,"$10,000,000","$1,638,202","$1,638,202"
tt3919820,Butterfly,2015,103.0,"Comedy,Drama,Romance",6.2,224,2182,"[53, 27]",127209,en,Butterfly,0.6,2010-10-31,Butterfly,5.5,2,98,"Dec 31, 2010",Butterfly,"$250,000",$0,$0
tt3922818,The Space Between Us,2017,120.0,"Adventure,Drama,Romance",6.4,41031,20721,"[10749, 12, 878, 18]",365942,en,The Space Between Us,14.437,2017-02-03,The Space Between Us,7.1,1455,84,"Feb 3, 2017",The Space Between Us,"$30,000,000","$7,885,294","$16,481,405"
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112.0,"Action,Adventure,Comedy",6.0,77234,17457,"[28, 12, 35, 10751, 878]",308531,en,Teenage Mutant Ninja Turtles: Out of the Shadows,15.096,2016-06-03,Teenage Mutant Ninja Turtles: Out of the Shadows,5.9,1860,32,"Jun 3, 2016",Teenage Mutant Ninja Turtles: Out of the Shadows,"$135,000,000","$82,051,601","$245,328,374"
tt3960412,Popstar: Never Stop Never Stopping,2016,87.0,"Comedy,Music",6.7,47278,17510,"[35, 10402]",341012,en,Popstar: Never Stop Never Stopping,11.844,2016-06-03,Popstar: Never Stop Never Stopping,6.6,675,47,"Jun 3, 2016",Popstar: Never Stop Never Stopping,"$20,000,000","$9,496,130","$9,537,120"
tt3960994,Shutter,2014,123.0,"Drama,Family,Thriller",7.2,31,16953,"[53, 27, 878]",421881,en,Shutter,0.6,2015-06-02,Shutter,6.0,1,79,"Mar 21, 2008",Shutter,"$8,000,000","$25,928,550","$47,782,426"
tt3963812,Dragonfly,2016,76.0,Drama,4.8,104,19633,[18],394493,en,Dragonfly,0.664,2016-04-10,Dragonfly,3.0,2,28,"Feb 22, 2002",Dragonfly,"$60,000,000","$30,063,805","$30,063,805"
tt3966404,Mustang,2015,97.0,Drama,7.6,30899,14490,[18],336804,tr,Mustang,7.459,2015-11-20,Mustang,8.0,755,21,"Nov 20, 2015",Mustang,"$1,400,000","$845,464","$5,552,584"
tt3967248,Limbo,2014,80.0,Drama,5.6,67,16748,[35],352984,en,Limbo,0.6,2015-04-12,Limbo,7.7,3,55,"Jun 4, 1999",Limbo,"$8,300,000","$2,160,710","$2,598,224"
tt3971092,Frequency,2014,87.0,Sci-Fi,6.3,30,5352,"[80, 18, 878, 53]",10559,en,Frequency,8.833,2000-04-28,Frequency,7.1,791,31,"Apr 28, 2000",Frequency,"$31,000,000","$44,983,704","$68,079,671"
tt3985956,Hercules,2014,112.0,Comedy,6.2,72,11042,"[28, 12]",184315,en,Hercules,23.922,2014-07-25,Hercules,5.6,2606,84,"Jul 25, 2014",Hercules,"$100,000,000","$72,688,614","$243,388,614"
tt3985956,Hercules,2014,112.0,Comedy,6.2,72,11042,"[28, 12]",184315,en,Hercules,23.922,2014-07-25,Hercules,5.6,2606,8,"Jun 13, 1997",Hercules,"$70,000,000","$99,112,101","$250,700,000"
tt4003682,Father's Day,2012,128.0,Drama,6.1,11,3167,"[28, 35, 27]",63350,en,Father's Day,3.186,2011-06-19,Father's Day,5.9,37,24,"May 9, 1997",Father's Day,"$85,000,000","$28,681,080","$35,681,080"
tt4003774,Meet the Mormons,2014,78.0,Documentary,6.9,1897,13819,"[10751, 99]",291854,es,Conozcca a los mormones,0.6,2014-10-10,Meet the Mormons,5.4,7,9,"Oct 10, 2014",Meet the Mormons,"$2,000,000","$6,047,363","$6,049,171"
tt4023894,Gifted,2014,103.0,"Crime,Drama,Thriller",5.6,107,20682,"[18, 10751, 35]",400928,en,Gifted,16.745,2017-04-12,Gifted,7.9,2035,4,"Apr 7, 2017",Gifted,"$7,000,000","$24,801,212","$36,964,656"
tt4024312,Cursed,2016,81.0,Comedy,8.3,6,16443,"[16, 35]",466616,en,Cursed,0.63,2015-04-11,Cursed,7.0,1,14,"Feb 25, 2005",Cursed,"$35,000,000","$19,294,901","$25,114,901"
tt4028068,Wonder Woman,2014,60.0,Sci-Fi,4.2,20,8674,"[28, 14]",241224,en,Wonder Woman,2.841,2013-09-29,Wonder Woman,5.9,34,55,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378"
tt4028068,Wonder Woman,2014,60.0,Sci-Fi,4.2,20,20628,"[12, 14, 10752, 10749]",297762,en,Wonder Woman,31.618,2017-06-02,Wonder Woman,7.3,12566,55,"Jun 2, 2017",Wonder Woman,"$150,000,000","$412,563,408","$821,133,378"
tt4030600,The Bye Bye Man,2017,96.0,"Drama,Fantasy,Horror",4.3,17743,20870,"[27, 53]",292280,en,The Bye Bye Man,9.847,2017-01-13,The Bye Bye Man,5.1,678,77,"Jan 13, 2017",The Bye Bye Man,"$7,400,000","$22,395,806","$31,187,727"
tt4034228,Manchester by the Sea,2016,137.0,Drama,7.8,214557,17436,[18],334541,en,Manchester by the Sea,16.638,2016-11-18,Manchester by the Sea,7.5,3176,30,"Nov 18, 2016",Manchester by the Sea,"$8,500,000","$47,695,371","$77,733,867"
tt4034228,Manchester by the Sea,2016,137.0,Drama,7.8,214557,20683,[18],334541,en,Manchester by the Sea,16.638,2016-11-18,Manchester by the Sea,7.5,3176,30,"Nov 18, 2016",Manchester by the Sea,"$8,500,000","$47,695,371","$77,733,867"
tt4034354,Swiss Army Man,2016,97.0,"Adventure,Comedy,Drama",7.0,91736,17575,"[35, 18, 10749, 14, 12]",347031,en,Swiss Army Man,10.0,2016-06-24,Swiss Army Man,6.9,1789,10,"Jun 24, 2016",Swiss Army Man,"$3,000,000","$4,210,454","$5,837,111"
tt4044464,Adulterers,2015,91.0,"Crime,Drama,Thriller",5.2,1377,17713,"[53, 80, 18]",376004,en,Adulterers,8.058,2016-01-05,Adulterers,5.2,29,86,"Jan 5, 2016",Adulterers,"$750,000",$0,$0
tt4046784,Maze Runner: The Scorch Trials,2015,131.0,"Action,Sci-Fi,Thriller",6.3,201143,14218,"[28, 878, 53]",294254,en,Maze Runner: The Scorch Trials,17.31,2015-09-18,Maze Runner: The Scorch Trials,6.6,6365,38,"Sep 18, 2015",Maze Runner: The Scorch Trials,"$61,000,000","$81,697,192","$310,566,162"
tt4047846,Home,2016,103.0,Drama,7.2,811,3525,"[18, 9648]",79580,ru,Dom,1.823,2011-11-11,Home,5.4,11,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt4047846,Home,2016,103.0,Drama,7.2,811,3525,"[18, 9648]",79580,ru,Dom,1.823,2011-11-11,Home,5.4,11,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt4047846,Home,2016,103.0,Drama,7.2,811,3525,"[18, 9648]",79580,ru,Dom,1.823,2011-11-11,Home,5.4,11,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt4047846,Home,2016,103.0,Drama,7.2,811,9651,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt4047846,Home,2016,103.0,Drama,7.2,811,9651,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt4047846,Home,2016,103.0,Drama,7.2,811,9651,[],237303,en,Home,0.84,2013-11-22,Home,7.0,2,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt4047846,Home,2016,103.0,Drama,7.2,811,14262,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt4047846,Home,2016,103.0,Drama,7.2,811,14262,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt4047846,Home,2016,103.0,Drama,7.2,811,14262,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,2015-03-27,Home,6.8,2372,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt4047846,Home,2016,103.0,Drama,7.2,811,19580,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
tt4047846,Home,2016,103.0,Drama,7.2,811,19580,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1,56,"Jun 5, 2009",Home,"$12,000,000",$0,$0
tt4047846,Home,2016,103.0,Drama,7.2,811,19580,[],409371,en,Home,0.672,2016-08-01,Home,7.0,1,60,"Apr 23, 2009",Home,"$500,000","$15,433","$44,793,168"
tt4047846,Home,2016,103.0,Drama,7.2,811,20446,"[27, 18, 10751]",381507,en,Home,0.6,2016-03-01,Home,4.7,14,44,"Mar 27, 2015",Home,"$130,000,000","$177,397,510","$385,997,896"
